Season,Home_Team,Away_Team,Home_Score,Away_Score,Home_Goal_Diff,Away_Goal_Diff,Result,Home_Last_5_Wins,Away_Last_5_Wins,H2H_Home_Wins,H2H_Home_Losses,H2H_Away_Wins,H2H_Away_Losses,H2H_Draws,Home_Team_Avg_Goals_Scored,Home_Team_Avg_Goals_Conceded,Away_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Conceded,Result_Encoded,Home_Team_Recent_Form,Away_Team_Recent_Form,H2H_Home_Win_Ratio,H2H_Away_Win_Ratio,Goal_Difference
2013, Madbacadda FC , SomaliFruit FC ,0,3,-3,3,Loss,1,1,0,0,0,0,0,0.8,1.72,1.3333333333333333,1.6666666666666667,,0.0,2.0,,,-3
2013, , Midnimo FC ,0,1,-1,1,Loss,1,1,0,1,1,0,0,1.05,2.75,1.4878048780487805,1.2682926829268293,,1.0,3.0,0.0,1.0,-1
2013, Gantaalaha Afgooye FC , Albeder ,1,1,0,0,Draw,1,0,0,1,1,0,0,0.7142857142857143,1.0,1.4285714285714286,1.5714285714285714,0.0,1.0,0.0,0.0,1.0,0
2013, Gasko FC , Jamhuuriya FC ,1,2,-1,1,Loss,3,3,0,1,1,0,0,1.4285714285714286,1.7142857142857142,1.6153846153846154,2.0,,2.0,1.0,0.0,1.0,-1
2013, , Badbaado FC ,0,1,-1,1,Loss,1,2,0,0,0,0,0,1.05,2.75,0.8260869565217391,2.4347826086956523,,1.0,1.0,,,-1
2013, Raadsan FC , Geeska Afrika FC ,1,1,0,0,Draw,2,0,0,0,0,0,0,1.7407407407407407,1.4074074074074074,1.2173913043478262,2.5217391304347827,0.0,2.0,2.0,,,0
2013, Madbacadda FC , Ummah Hospital ,0,0,0,0,Draw,1,0,0,1,1,0,0,0.8,1.72,1.0,1.2857142857142858,0.0,0.0,0.0,0.0,1.0,0
2013, Waxool FC , Bariga Dhexe ,3,1,2,-2,Win,3,3,0,0,0,0,1,1.1142857142857143,2.142857142857143,1.1764705882352942,1.411764705882353,1.0,3.0,1.0,0.0,0.0,2
2013, SomaliFruit FC , Sahafi FC ,1,3,-2,2,Loss,1,4,0,1,1,0,0,1.25,1.8125,1.34375,1.34375,,1.0,0.0,0.0,1.0,-2
2013, Gasko FC , Jazeera SC ,0,1,-1,1,Loss,2,3,0,1,1,0,0,1.4285714285714286,1.7142857142857142,1.605263157894737,2.0789473684210527,,2.0,2.0,0.0,1.0,-1
2013, Albeder , ,1,1,0,0,Draw,0,1,0,0,0,0,1,1.0,1.5714285714285714,0.7272727272727273,2.9545454545454546,0.0,1.0,2.0,0.0,0.0,0
2013, Raadsan FC , Midnimo FC ,0,0,0,0,Draw,2,2,0,0,0,0,0,1.7407407407407407,1.4074074074074074,1.4878048780487805,1.2682926829268293,0.0,2.0,2.0,,,0
2013, Madbacadda FC , Gantaalaha Afgooye FC ,3,3,0,0,Draw,0,1,0,1,1,0,0,0.8,1.72,1.2857142857142858,1.8571428571428572,0.0,0.0,3.0,0.0,1.0,0
2013, Waxool FC , Jamhuuriya FC ,0,0,0,0,Draw,3,4,0,0,0,0,1,1.1142857142857143,2.142857142857143,1.6153846153846154,2.0,0.0,2.0,1.0,0.0,0.0,0
2013, SomaliFruit FC , Badbaado FC ,1,0,1,-1,Win,1,3,0,0,0,0,0,1.25,1.8125,0.8260869565217391,2.4347826086956523,1.0,1.0,1.0,,,1
2013, Bariga Dhexe , Geeska Afrika FC ,3,0,3,-3,Win,2,0,0,0,0,0,0,2.0,2.176470588235294,1.2173913043478262,2.5217391304347827,1.0,3.0,2.0,,,3
2013, Sahafi FC , Ummah Hospital ,4,2,2,-2,Win,4,0,0,1,1,0,0,1.6774193548387097,1.4516129032258065,1.0,1.2857142857142858,1.0,3.0,1.0,0.0,1.0,2
2013, Raadsan FC , ,6,1,5,-5,Win,2,0,0,0,0,0,0,1.7407407407407407,1.4074074074074074,0.7272727272727273,2.9545454545454546,1.0,3.0,3.0,,,5
2013, Madbacadda FC , Albeder ,1,2,-1,1,Loss,0,0,0,0,0,0,0,0.8,1.72,1.4285714285714286,1.5714285714285714,,0.0,0.0,,,-1
2013, Waxool FC , Jazeera SC ,1,1,0,0,Draw,3,3,0,0,0,0,0,1.1142857142857143,2.142857142857143,1.605263157894737,2.0789473684210527,0.0,2.0,1.0,,,0
2013, SomaliFruit FC , ,1,1,0,0,Draw,2,0,0,0,0,0,1,1.25,1.8125,0.7272727272727273,2.9545454545454546,0.0,1.0,2.0,0.0,0.0,0
2013, Bariga Dhexe , Midnimo FC ,6,0,6,-6,Win,2,2,0,1,1,0,0,2.0,2.176470588235294,1.4878048780487805,1.2682926829268293,1.0,3.0,3.0,0.0,1.0,6
2013, Sahafi FC , Gantaalaha Afgooye FC ,1,2,-1,1,Loss,5,1,0,0,0,0,0,1.6774193548387097,1.4516129032258065,1.2857142857142858,1.8571428571428572,,3.0,2.0,,,-1
2013, Geeska Afrika FC , Jamhuuriya FC ,1,3,-2,2,Loss,0,3,0,0,0,0,1,1.0434782608695652,2.9130434782608696,1.6153846153846154,2.0,,2.0,1.0,0.0,0.0,-2
2013, Ummah Hospital , Badbaado FC ,2,1,1,-1,Win,0,2,0,0,0,0,1,2.142857142857143,1.4285714285714286,0.8260869565217391,2.4347826086956523,1.0,4.0,2.0,0.0,0.0,1
2013, Waxool FC , Gasko FC ,3,1,2,-2,Win,2,2,0,0,0,0,0,1.1142857142857143,2.142857142857143,0.8571428571428571,2.357142857142857,1.0,3.0,5.0,,,2
2013, Albeder , SomaliFruit FC ,2,3,-1,1,Loss,1,2,0,0,0,0,1,1.0,1.5714285714285714,1.3333333333333333,1.6666666666666667,,0.0,1.0,0.0,0.0,-1
2013, Bariga Dhexe , ,10,1,9,-9,Win,3,0,0,0,0,0,0,2.0,2.176470588235294,0.7272727272727273,2.9545454545454546,1.0,3.0,3.0,,,9
2013, Geeska Afrika FC , Jazeera SC ,2,3,-1,1,Loss,0,3,0,0,0,0,1,1.0434782608695652,2.9130434782608696,1.605263157894737,2.0789473684210527,,1.0,1.0,0.0,0.0,-1
2013, Ummah Hospital , ,2,2,0,0,Draw,1,0,0,0,0,0,1,2.142857142857143,1.4285714285714286,0.7272727272727273,2.9545454545454546,0.0,3.0,2.0,0.0,0.0,0
2013, Jamhuuriya FC , Midnimo FC ,2,0,2,-2,Win,3,2,0,0,0,0,1,2.2666666666666666,1.2,1.4878048780487805,1.2682926829268293,1.0,2.0,3.0,0.0,0.0,2
2013, Badbaado FC , Gantaalaha Afgooye FC ,1,0,1,-1,Win,1,2,0,0,0,0,0,0.6521739130434783,2.9565217391304346,1.2857142857142858,1.8571428571428572,1.0,1.0,2.0,,,1
2013, Sahafi FC , Albeder ,3,1,2,-2,Win,4,1,0,0,0,0,0,1.6774193548387097,1.4516129032258065,1.4285714285714286,1.5714285714285714,1.0,3.0,1.0,,,2
2013, Bariga Dhexe , Raadsan FC ,2,1,1,-1,Win,3,2,0,0,0,0,0,2.0,2.176470588235294,1.59375,1.46875,1.0,4.0,2.0,,,1
2013, Ummah Hospital , SomaliFruit FC ,2,3,-1,1,Loss,1,3,0,0,0,0,1,2.142857142857143,1.4285714285714286,1.3333333333333333,1.6666666666666667,,2.0,1.0,0.0,0.0,-1
2013, Geeska Afrika FC , Gasko FC ,3,0,3,-3,Win,0,1,0,1,1,0,0,1.0434782608695652,2.9130434782608696,0.8571428571428571,2.357142857142857,1.0,1.0,5.0,0.0,1.0,3
2013, Badbaado FC , Madbacadda FC ,0,2,-2,2,Loss,2,0,0,0,0,0,0,0.6521739130434783,2.9565217391304346,0.9166666666666666,1.5833333333333333,,1.0,3.0,,,-2
2013, Jamhuuriya FC , ,8,0,8,-8,Win,3,0,0,0,0,0,0,2.2666666666666666,1.2,0.7272727272727273,2.9545454545454546,1.0,3.0,3.0,,,8
2013, Gantaalaha Afgooye FC , ,1,0,1,-1,Win,1,0,0,0,0,0,1,0.7142857142857143,1.0,0.7272727272727273,2.9545454545454546,1.0,2.0,3.0,0.0,0.0,1
2013, Midnimo FC , Jazeera SC ,2,2,0,0,Draw,2,3,0,1,1,0,0,1.4857142857142858,1.3714285714285714,1.605263157894737,2.0789473684210527,0.0,2.0,1.0,0.0,1.0,0
2013, Geeska Afrika FC , Waxool FC ,1,5,-4,4,Loss,1,2,0,0,0,0,1,1.0434782608695652,2.9130434782608696,1.4285714285714286,1.8571428571428572,,1.0,1.0,0.0,0.0,-4
2013, Jamhuuriya FC , Raadsan FC ,0,1,-1,1,Loss,4,2,0,0,0,0,0,2.2666666666666666,1.2,1.59375,1.46875,,2.0,2.0,,,-1
2013, Midnimo FC , Gasko FC ,2,2,0,0,Draw,1,0,0,0,0,0,1,1.4857142857142858,1.3714285714285714,0.8571428571428571,2.357142857142857,0.0,2.0,4.0,0.0,0.0,0
2013, Jazeera SC , ,3,0,3,-3,Win,3,0,0,0,0,0,0,1.205128205128205,2.230769230769231,0.7272727272727273,2.9545454545454546,1.0,3.0,4.0,,,3
2013, Jamhuuriya FC , Bariga Dhexe ,3,2,1,-1,Win,3,4,0,0,0,0,0,2.2666666666666666,1.2,1.1764705882352942,1.411764705882353,1.0,3.0,2.0,,,1
2013, Midnimo FC , Waxool FC ,1,3,-2,2,Loss,0,3,0,1,1,0,0,1.4857142857142858,1.3714285714285714,1.4285714285714286,1.8571428571428572,,1.0,1.0,0.0,1.0,-2
2013, Jazeera SC , Raadsan FC ,2,3,-1,1,Loss,3,2,0,1,1,0,0,1.205128205128205,2.230769230769231,1.59375,1.46875,,3.0,2.0,0.0,1.0,-1
2013, , Gasko FC ,0,1,-1,1,Loss,0,0,0,1,1,0,0,1.05,2.75,0.8571428571428571,2.357142857142857,,0.0,3.0,0.0,1.0,-1
2013, Heegan S.C , Gaadiidka FC ,3,2,1,-1,Win,4,0,0,0,0,0,0,1.5789473684210527,0.8947368421052632,1.588235294117647,1.5441176470588236,1.0,4.0,1.0,,,1
2013, Horseed S.C , Dekedda SC ,0,3,-3,3,Loss,1,1,1,0,0,1,1,1.5714285714285714,0.935064935064935,1.662162162162162,0.8648648648648649,,1.0,1.0,0.5,0.0,-3
2013, Jeenyo  FC , Batroolka FC ,2,0,2,-2,Win,4,0,0,0,0,0,0,1.4366197183098592,1.5211267605633803,0.8846153846153846,3.230769230769231,1.0,3.0,1.0,,,2
2013, Elman FC , Mogadishu City Club ,1,3,-2,2,Loss,4,0,0,0,0,0,1,1.8493150684931507,1.3287671232876712,1.96,0.7333333333333333,,2.0,1.0,0.0,0.0,-2
2013, Dekedda SC , Heegan S.C ,1,2,-1,1,Loss,2,4,0,0,0,0,1,1.7333333333333334,1.04,1.917808219178082,0.8767123287671232,,1.0,0.0,0.0,0.0,-1
2013, Gaadiidka FC , Batroolka FC ,1,0,1,-1,Win,0,0,0,0,0,0,0,1.2272727272727273,1.3333333333333333,0.8846153846153846,3.230769230769231,1.0,1.0,2.0,,,1
2013, Horseed S.C , Mogadishu City Club ,2,2,0,0,Draw,1,1,0,0,0,0,1,1.5714285714285714,0.935064935064935,1.96,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,0
2014, Jeenyo  FC , Elman FC ,0,2,-2,2,Loss,4,3,0,0,0,0,1,1.4366197183098592,1.5211267605633803,1.75,1.144736842105263,,2.0,,0.0,0.0,-2
2014, Heegan S.C , Batroolka FC ,4,2,2,-2,Win,5,0,0,0,0,0,0,1.5789473684210527,0.8947368421052632,0.8846153846153846,3.230769230769231,1.0,4.0,3.0,,,2
2014, Dekedda SC , Mogadishu City Club ,2,4,-2,2,Loss,1,1,0,0,0,0,1,1.7333333333333334,1.04,1.96,0.7333333333333333,,1.0,1.0,0.0,0.0,-2
2014, Gaadiidka FC , Elman FC ,0,3,-3,3,Loss,1,3,0,0,0,0,0,1.2272727272727273,1.3333333333333333,1.75,1.144736842105263,,1.0,,,,-3
2014, Horseed S.C , Jeenyo  FC ,2,4,-2,2,Loss,1,3,0,0,0,0,1,1.5714285714285714,0.935064935064935,1.5846153846153845,1.4,,0.0,,0.0,0.0,-2
2014, Mogadishu City Club , Heegan S.C ,1,0,1,-1,Win,2,5,0,1,1,0,1,1.7671232876712328,0.9041095890410958,1.917808219178082,0.8767123287671232,1.0,1.0,1.0,0.0,0.5,1
2014, Batroolka FC , Elman FC ,1,2,-1,1,Loss,0,3,0,0,0,0,0,0.8333333333333334,3.0,1.75,1.144736842105263,,,,,,-1
2014, Dekedda SC , Jeenyo  FC ,0,3,-3,3,Loss,1,3,0,0,0,0,2,1.7333333333333334,1.04,1.5846153846153845,1.4,,0.0,,0.0,0.0,-3
2014, Gaadiidka FC , Horseed S.C ,2,2,0,0,Draw,1,1,0,0,0,0,0,1.2272727272727273,1.3333333333333333,1.4583333333333333,1.1805555555555556,0.0,1.0,2.0,,,0
2014, Heegan S.C , Elman FC ,1,2,-1,1,Loss,4,4,0,0,0,0,0,1.5789473684210527,0.8947368421052632,1.75,1.144736842105263,,3.0,,,,-1
2014, Mogadishu City Club , Jeenyo  FC ,1,1,0,0,Draw,3,4,0,1,1,0,1,1.7671232876712328,0.9041095890410958,1.5846153846153845,1.4,0.0,1.0,0.0,0.0,0.5,0
2014, Batroolka FC , Horseed S.C ,1,3,-2,2,Loss,0,0,0,0,0,0,0,0.8333333333333334,3.0,1.4583333333333333,1.1805555555555556,,,1.0,,,-2
2014, Dekedda SC , Gaadiidka FC ,1,1,0,0,Draw,1,1,0,0,0,0,0,1.7333333333333334,1.04,1.588235294117647,1.5441176470588236,0.0,0.0,1.0,,,0
2014, Jeenyo  FC , Heegan S.C ,0,1,-1,1,Loss,3,3,0,0,0,0,1,1.4366197183098592,1.5211267605633803,1.917808219178082,0.8767123287671232,,2.0,1.0,0.0,0.0,-1
2014, Elman FC , Horseed S.C ,3,3,0,0,Draw,4,1,1,0,0,1,0,1.8493150684931507,1.3287671232876712,1.4583333333333333,1.1805555555555556,0.0,1.0,0.0,1.0,0.0,0
2014, Mogadishu City Club , Gaadiidka FC ,3,2,1,-1,Win,3,1,0,0,0,0,0,1.7671232876712328,0.9041095890410958,1.588235294117647,1.5441176470588236,1.0,2.0,2.0,,,1
2014, Batroolka FC , Dekedda SC ,0,1,-1,1,Loss,0,1,0,0,0,0,0,0.8333333333333334,3.0,1.662162162162162,0.8648648648648649,,,0.0,,,-1
2014, Jeenyo  FC , Gaadiidka FC ,2,0,2,-2,Win,2,1,0,0,0,0,0,1.4366197183098592,1.5211267605633803,1.588235294117647,1.5441176470588236,1.0,3.0,3.0,,,2
2014, Heegan S.C , Horseed S.C ,3,0,3,-3,Win,3,1,1,0,0,1,1,1.5789473684210527,0.8947368421052632,1.4583333333333333,1.1805555555555556,1.0,4.0,1.0,0.5,0.0,3
2014, Elman FC , Dekedda SC ,2,0,2,-2,Win,4,1,1,0,0,1,0,1.8493150684931507,1.3287671232876712,1.662162162162162,0.8648648648648649,1.0,2.0,1.0,1.0,0.0,2
2014, Mogadishu City Club , Batroolka FC ,4,1,3,-3,Win,3,0,0,0,0,0,0,1.7671232876712328,0.9041095890410958,0.8846153846153846,3.230769230769231,1.0,3.0,4.0,,,3
2014, Gaadiidka FC , Heegan S.C ,1,2,-1,1,Loss,0,3,0,1,1,0,0,1.2272727272727273,1.3333333333333333,1.917808219178082,0.8767123287671232,,1.0,1.0,0.0,1.0,-1
2014, Dekedda SC , Horseed S.C ,0,1,-1,1,Loss,1,1,0,1,1,0,1,1.7333333333333334,1.04,1.4583333333333333,1.1805555555555556,,0.0,1.0,0.0,0.5,-1
2014, Jeenyo  FC , Batroolka FC ,1,1,0,0,Draw,3,0,1,0,0,1,0,1.4366197183098592,1.5211267605633803,0.8846153846153846,3.230769230769231,0.0,2.0,4.0,1.0,0.0,0
2014, Mogadishu City Club , Elman FC ,0,0,0,0,Draw,4,4,0,0,0,0,1,1.7671232876712328,0.9041095890410958,1.75,1.144736842105263,0.0,3.0,0.0,0.0,0.0,0
2014, Heegan S.C , Dekedda SC ,1,2,-1,1,Loss,3,1,0,0,0,0,1,1.5789473684210527,0.8947368421052632,1.662162162162162,0.8648648648648649,,3.0,1.0,0.0,0.0,-1
2014, Batroolka FC , Gaadiidka FC ,0,2,-2,2,Loss,0,0,0,1,1,0,0,0.8333333333333334,3.0,1.588235294117647,1.5441176470588236,,,3.0,0.0,1.0,-2
2014, Mogadishu City Club , Horseed S.C ,2,0,2,-2,Win,3,2,0,0,0,0,2,1.7671232876712328,0.9041095890410958,1.4583333333333333,1.1805555555555556,1.0,3.0,2.0,0.0,0.0,2
2014, Elman FC , Jeenyo  FC ,2,5,-3,3,Loss,3,2,0,0,0,0,1,1.8493150684931507,1.3287671232876712,1.5846153846153845,1.4,,1.0,0.0,0.0,0.0,-3
2014, Batroolka FC , Heegan S.C ,1,3,-2,2,Loss,0,3,0,1,1,0,0,0.8333333333333334,3.0,1.917808219178082,0.8767123287671232,,,1.0,0.0,1.0,-2
2014, Mogadishu City Club , Dekedda SC ,2,1,1,-1,Win,3,2,0,0,0,0,1,1.7671232876712328,0.9041095890410958,1.662162162162162,0.8648648648648649,1.0,4.0,2.0,0.0,0.0,1
2014, Elman FC , Gaadiidka FC ,3,1,2,-2,Win,2,1,0,0,0,0,0,1.8493150684931507,1.3287671232876712,1.588235294117647,1.5441176470588236,1.0,2.0,3.0,,,2
2014, Jeenyo  FC , Horseed S.C ,1,0,1,-1,Win,2,2,0,0,0,0,1,1.4366197183098592,1.5211267605633803,1.4583333333333333,1.1805555555555556,1.0,2.0,3.0,0.0,0.0,1
2014, Heegan S.C , Mogadishu City Club ,0,2,-2,2,Loss,4,4,1,1,1,1,1,1.5789473684210527,0.8947368421052632,1.96,0.7333333333333333,,2.0,1.0,0.3333333333333333,0.3333333333333333,-2
2014, Elman FC , Batroolka FC ,8,0,8,-8,Win,2,0,0,0,0,0,0,1.8493150684931507,1.3287671232876712,0.8846153846153846,3.230769230769231,1.0,3.0,4.0,,,8
2014, Jeenyo  FC , Dekedda SC ,1,1,0,0,Draw,3,2,0,0,0,0,2,1.4366197183098592,1.5211267605633803,1.662162162162162,0.8648648648648649,0.0,2.0,2.0,0.0,0.0,0
2014, Horseed S.C , Gaadiidka FC ,3,2,1,-1,Win,1,1,0,0,0,0,1,1.5714285714285714,0.935064935064935,1.588235294117647,1.5441176470588236,1.0,1.0,4.0,0.0,0.0,1
2014, Elman FC , Heegan S.C ,2,2,0,0,Draw,3,3,0,0,0,0,0,1.8493150684931507,1.3287671232876712,1.917808219178082,0.8767123287671232,0.0,3.0,1.0,,,0
2014, Jeenyo  FC , Mogadishu City Club ,1,1,0,0,Draw,3,4,1,0,0,1,2,1.4366197183098592,1.5211267605633803,1.96,0.7333333333333333,0.0,2.0,0.0,0.3333333333333333,0.0,0
2014, Horseed S.C , Batroolka FC ,6,1,5,-5,Win,2,0,0,0,0,0,0,1.5714285714285714,0.935064935064935,0.8846153846153846,3.230769230769231,1.0,2.0,4.0,,,5
2014, Gaadiidka FC , Dekedda SC ,0,0,0,0,Draw,1,1,0,0,0,0,1,1.2272727272727273,1.3333333333333333,1.662162162162162,0.8648648648648649,0.0,1.0,2.0,0.0,0.0,0
2014, Heegan S.C , Jeenyo  FC ,1,1,0,0,Draw,2,2,0,0,0,0,1,1.5789473684210527,0.8947368421052632,1.5846153846153845,1.4,0.0,1.0,0.0,0.0,0.0,0
2014, Horseed S.C , Elman FC ,1,1,0,0,Draw,3,2,0,1,1,0,1,1.5714285714285714,0.935064935064935,1.75,1.144736842105263,0.0,2.0,0.0,0.0,0.5,0
2014, Gaadiidka FC , Mogadishu City Club ,1,2,-1,1,Loss,1,3,0,1,1,0,0,1.2272727272727273,1.3333333333333333,1.96,0.7333333333333333,,0.0,0.0,0.0,1.0,-1
2014, Dekedda SC , Batroolka FC ,1,2,-1,1,Loss,1,0,0,0,0,0,0,1.7333333333333334,1.04,0.8846153846153846,3.230769230769231,,0.0,3.0,,,-1
2014, Horseed S.C , Heegan S.C ,3,3,0,0,Draw,2,1,0,2,2,0,1,1.5714285714285714,0.935064935064935,1.917808219178082,0.8767123287671232,0.0,2.0,0.0,0.0,0.6666666666666666,0
2014, Gaadiidka FC , Jeenyo  FC ,3,1,2,-2,Win,1,2,0,1,1,0,0,1.2272727272727273,1.3333333333333333,1.5846153846153845,1.4,1.0,1.0,1.0,0.0,1.0,2
2014, Dekedda SC , Elman FC ,0,3,-3,3,Loss,1,2,0,2,2,0,0,1.7333333333333334,1.04,1.75,1.144736842105263,,0.0,0.0,0.0,1.0,-3
2014, Batroolka FC , Mogadishu City Club ,1,7,-6,6,Loss,1,4,0,1,1,0,0,0.8333333333333334,3.0,1.96,0.7333333333333333,,,0.0,0.0,1.0,-6
2014, Geeska Afrika FC , Gasko FC ,0,1,-1,1,Loss,1,1,1,1,1,1,0,1.0434782608695652,2.9130434782608696,0.8571428571428571,2.357142857142857,,1.0,2.0,0.5,0.5,-1
2014, , Jazeera SC ,2,6,-4,4,Loss,0,2,0,1,1,0,0,1.05,2.75,1.605263157894737,2.0789473684210527,,,0.0,0.0,1.0,-4
2014, Jamhuuriya FC , Raadsan FC ,3,0,3,-3,Win,4,3,0,0,0,0,0,2.2666666666666666,1.2,1.59375,1.46875,1.0,4.0,3.0,,,3
2014, Midnimo FC , Gasko FC ,3,0,3,-3,Win,0,2,0,0,0,0,2,1.4857142857142858,1.3714285714285714,0.8571428571428571,2.357142857142857,1.0,2.0,2.0,0.0,0.0,3
2014, Geeska Afrika FC , Raadsan FC ,3,1,2,-2,Win,1,3,0,0,0,0,1,1.0434782608695652,2.9130434782608696,1.59375,1.46875,1.0,2.0,3.0,0.0,0.0,2
2014, Jamhuuriya FC , ,6,2,4,-4,Win,4,0,1,0,0,1,0,2.2666666666666666,1.2,0.7272727272727273,2.9545454545454546,1.0,4.0,4.0,1.0,0.0,4
2014, Jazeera SC , Midnimo FC ,2,3,-1,1,Loss,3,1,1,0,0,1,1,1.205128205128205,2.230769230769231,1.4878048780487805,1.2682926829268293,,2.0,2.0,0.5,0.0,-1
2014, Gasko FC , Raadsan FC ,0,4,-4,4,Loss,2,2,1,1,1,1,0,1.4285714285714286,1.7142857142857142,1.59375,1.46875,,1.0,2.0,0.5,0.5,-4
2014, Geeska Afrika FC , ,2,1,1,-1,Win,2,0,1,0,0,1,1,1.0434782608695652,2.9130434782608696,0.7272727272727273,2.9545454545454546,1.0,3.0,5.0,0.5,0.0,1
2014, Midnimo FC , Raadsan FC ,4,3,1,-1,Win,2,3,0,0,0,0,1,1.4857142857142858,1.3714285714285714,1.59375,1.46875,1.0,2.0,3.0,0.0,0.0,1
2014, Jazeera SC , Jamhuuriya FC ,1,2,-1,1,Loss,2,4,1,0,0,1,0,1.205128205128205,2.230769230769231,1.6153846153846154,2.0,,2.0,1.0,1.0,0.0,-1
2014, Gasko FC , ,1,0,1,-1,Win,2,0,1,0,0,1,0,1.4285714285714286,1.7142857142857142,0.7272727272727273,2.9545454545454546,1.0,1.0,5.0,1.0,0.0,1
2014, Jamhuuriya FC , Midnimo FC ,1,1,0,0,Draw,4,3,1,0,0,1,1,2.2666666666666666,1.2,1.4878048780487805,1.2682926829268293,0.0,3.0,2.0,0.5,0.0,0
2014, Raadsan FC , ,2,1,1,-1,Win,2,0,1,0,0,1,0,1.7407407407407407,1.4074074074074074,0.7272727272727273,2.9545454545454546,1.0,3.0,5.0,1.0,0.0,1
2014, Jazeera SC , Geeska Afrika FC ,3,2,1,-1,Win,2,3,0,0,0,0,1,1.205128205128205,2.230769230769231,1.2173913043478262,2.5217391304347827,1.0,2.0,3.0,0.0,0.0,1
2014, Midnimo FC , ,5,0,5,-5,Win,3,0,1,0,0,1,0,1.4857142857142858,1.3714285714285714,0.7272727272727273,2.9545454545454546,1.0,3.0,5.0,1.0,0.0,5
2014, Jamhuuriya FC , Geeska Afrika FC ,1,3,-2,2,Loss,4,2,0,0,0,0,1,2.2666666666666666,1.2,1.2173913043478262,2.5217391304347827,,3.0,2.0,0.0,0.0,-2
2014, Jazeera SC , Gasko FC ,2,0,2,-2,Win,2,3,1,0,0,1,0,1.205128205128205,2.230769230769231,0.8571428571428571,2.357142857142857,1.0,2.0,2.0,1.0,0.0,2
2014, Geeska Afrika FC , Midnimo FC ,3,2,1,-1,Win,3,4,1,1,1,1,0,1.0434782608695652,2.9130434782608696,1.4878048780487805,1.2682926829268293,1.0,3.0,3.0,0.5,0.5,1
2014, Jamhuuriya FC , Gasko FC ,3,1,2,-2,Win,3,2,1,0,0,1,0,2.2666666666666666,1.2,0.8571428571428571,2.357142857142857,1.0,3.0,3.0,1.0,0.0,2
2014, Raadsan FC , Jazeera SC ,1,2,-1,1,Loss,2,3,1,0,0,1,0,1.7407407407407407,1.4074074074074074,1.605263157894737,2.0789473684210527,,2.0,0.0,1.0,0.0,-1
2014, Gasko FC , Geeska Afrika FC ,2,1,1,-1,Win,1,4,1,1,1,1,0,1.4285714285714286,1.7142857142857142,1.2173913043478262,2.5217391304347827,1.0,2.0,3.0,0.5,0.5,1
2014, Jazeera SC , ,1,1,0,0,Draw,3,0,1,0,0,1,0,1.205128205128205,2.230769230769231,0.7272727272727273,2.9545454545454546,0.0,2.0,4.0,1.0,0.0,0
2014, Raadsan FC , Jamhuuriya FC ,3,2,1,-1,Win,2,3,0,1,1,0,0,1.7407407407407407,1.4074074074074074,1.6153846153846154,2.0,1.0,3.0,1.0,0.0,1.0,1
2014, Gasko FC , Midnimo FC ,0,5,-5,5,Loss,2,3,0,1,1,0,2,1.4285714285714286,1.7142857142857142,1.4878048780487805,1.2682926829268293,,2.0,2.0,0.0,0.3333333333333333,-5
2014, Raadsan FC , Geeska Afrika FC ,3,1,2,-2,Win,3,3,0,1,1,0,1,1.7407407407407407,1.4074074074074074,1.2173913043478262,2.5217391304347827,1.0,4.0,4.0,0.0,0.5,2
2014, Jamhuuriya FC , ,0,0,0,0,Draw,2,0,2,0,0,2,0,2.2666666666666666,1.2,0.7272727272727273,2.9545454545454546,0.0,2.0,3.0,1.0,0.0,0
2014, Midnimo FC , Jazeera SC ,2,2,0,0,Draw,3,3,0,1,1,0,1,1.4857142857142858,1.3714285714285714,1.605263157894737,2.0789473684210527,0.0,3.0,0.0,0.0,0.5,0
2014, Raadsan FC , Gasko FC ,3,2,1,-1,Win,3,2,1,1,1,1,0,1.7407407407407407,1.4074074074074074,0.8571428571428571,2.357142857142857,1.0,4.0,4.0,0.5,0.5,1
2014, , Geeska Afrika FC ,1,3,-2,2,Loss,0,2,0,2,2,0,1,1.05,2.75,1.2173913043478262,2.5217391304347827,,,3.0,0.0,0.6666666666666666,-2
2014, Raadsan FC , Midnimo FC ,1,7,-6,6,Loss,4,2,0,1,1,0,1,1.7407407407407407,1.4074074074074074,1.4878048780487805,1.2682926829268293,,3.0,1.0,0.0,0.5,-6
2014, Jamhuuriya FC , Jazeera SC ,2,3,-1,1,Loss,1,3,0,1,1,0,0,2.2666666666666666,1.2,1.605263157894737,2.0789473684210527,,1.0,0.0,0.0,1.0,-1
2014, , Gasko FC ,2,2,0,0,Draw,0,1,0,2,2,0,0,1.05,2.75,0.8571428571428571,2.357142857142857,0.0,0.0,4.0,0.0,1.0,0
2014, Midnimo FC , Jamhuuriya FC ,9,2,7,-7,Win,3,1,0,1,1,0,2,1.4857142857142858,1.3714285714285714,1.6153846153846154,2.0,1.0,4.0,2.0,0.0,0.3333333333333333,7
2014, , Raadsan FC ,3,4,-1,1,Loss,0,3,0,2,2,0,0,1.05,2.75,1.59375,1.46875,,0.0,3.0,0.0,1.0,-1
2014, Geeska Afrika FC , Jazeera SC ,1,3,-2,2,Loss,3,3,0,1,1,0,1,1.0434782608695652,2.9130434782608696,1.605263157894737,2.0789473684210527,,3.0,0.0,0.0,0.5,-2
